key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
PRISON_HINT_IDENTITIES_2,Ein geübter Glücksspieler hat sein Handwerkszeug bei sich und in seiner Zelle. Ein Gefangener mit einer begrenzten Haftstrafe hat weniger Grund zur Flucht. ,"The skilled gambler has the tools of his trade on his person, and in his cell. A prisoner with a limited sentence has less reason to escape. ",Un jugador hábil tiene sus herramientas tanto encima como en su celda. Un recluso con una condena limitada tiene menos motivos para escapar. ,El apostador talentoso tiene las herramientas de su oficio encima y en su celda. Un prisionero con una sentencia limitada tiene menos razones para escapar. ,Le joueur doué possède son nécessaire de jeu sur lui et dans sa cellule. Un prisonnier avec une peine de prison plus courte aurait moins de raisons de vouloir s'évader. ,L'abile giocatore d'azzardo ha gli strumenti del mestiere addosso a sé e nella sua cella. Un prigioniero con una condanna breve ha meno ragioni di fuggire. ,熟練したギャンブラーは、自分自身と独房の中に自分の商売道具を隠し持っている。刑期が限られている囚人には脱獄する理由が少ない。 ,숙련된 도박사는 감방과 본인 소지품에 도박 도구를 가지고 있습니다. 형량이 짧은 죄수는 탈출할 이유가 적습니다. ,Wykwalifikowany hazardzista ma odpowiednie narzędzia przy sobie i w swojej celi. Więzień z krótkim wyrokiem ma mniej powodów do ucieczki. ,O apostador habilidoso tem as ferramentas do seu trabalho consigo na cela. Um prisioneiro com sentença limitada tem menos motivos para fugir. ,"Becerikli kumarbaz, takas malzemelerini hem kendi üzerinde taşıyor hem de hücresinde tutuyor. Kısa süreli cezası olan bir mahkûmun firar etmek istemesi pek olası değil. ",熟練的賭徒隨身攜帶他的交易工具，並在他的牢房裡。被判處有期徒刑的囚犯沒有越獄的理由。 
NEIGHBOURHOOD_HINT_BARBECUE_2,"Das Labor befindet sich oberhalb der Häuser. Was auch immer den Hügel hinunterkam, es hinterließ eine Spur. ",The laboratory is uphill of the houses. Whatever came down the hill left a trail in its wake. ,"El laboratorio está en la colina que hay por encima de las casas. Sea lo que sea que bajó por la ladera, dejó un rastro al pasar. ",El laboratorio queda en la cuesta arriba de las casas. La persona que bajó por la colina dejó un rastro tras de sí. ,Le laboratoire se trouve en hauteur par rapport aux maisons. Ce qui est descendu de la colline a laissé une trace. ,Il laboratorio è in cima alle case. Qualsiasi cosa sia scesa da quella collina ha lasciato una traccia dietro di sé. ,研究所は高台にある。丘を下ってきたものが何であれ、痕跡が残っているはず。 ,연구소는 주택보다 높은 곳에 있습니다. 언덕에서 내려온 무언가는 흔적을 남겼습니다. ,"Domy są na dole, a laboratorium na górze. Obiekt, który trafił stamtąd na dół, pozostawił po sobie ślad. ",O laboratório fica acima das casas. O que quer que tenha descido deixou algum rastro. ,"Laboratuvar, evlerin arkasındaki tepenin üzerinde kalıyor. Tepeden aşağı yuvarlanan her neyse geçtiği yolda bir iz bırakmış olmalı. ",實驗室位於房屋的上坡處。不管什麼東西從山上滾下來，都會留下痕跡。 
PRISON_HINT_IDENTITIES_3,In der Zelle 28 veranstaltet Jason Kempton Pokerspiele. Jimmy Beswick zählt die Jahre seiner kurzen Haftstrafe an seiner Zellenwand. ,Jason Kempton hosts poker games in cell 28. Jimmy Beswick is marking off the years of his short sentence on his cell wall. ,Jason Kempton organiza partidas de póquer en la celda 28. Jimmy Beswick va tachando los años que restan de su corta condena en la pared de su celda. ,Jason Kempton organiza juegos de póquer en la celda 28. Jimmy Beswick tacha los años que le quedan de su corta sentencia en la pared de su celda. ,Jason Kempton organise des parties de poker dans la cellule 28. Jimmy Beswick marque les années de sa courte peine sur le mur de sa cellule. ,Jason Kempton sta tenendo le partite di poker nella cella 28. Jimmy Beswick sta cancellando gli anni della sua breve condanna sul muro della cella. ,ジェイソン・ケンプトンは、28番房でポーカーゲームを主催している。ジミー・ベスウィックは、独房の壁に数年に渡り短い文章を刻んでいる。 ,제이슨 켐튼은 28호에서 포커 게임을 엽니다. 지미 베스윅은 자기 감방 벽에 본인의 단기 형량을 표시하고 있습니다. ,Jason Kempton organizuje partie pokera w celi 28. Za to Jimmy Beswick odlicza na ścianie swojej celi lata swojego krótkiego wyroku. ,O Jason Kempton promove jogos de pôquer na cela 28. O Jimmy Beswick marca na parede da cela os anos que faltam em sua curta sentença. ,"Jason Kempton, 28 numaralı hücrede poker geceleri düzenliyor. Jimmy Beswick, kısa cezası boyunca geçen yılları hücresinin duvarına işaretlemiş. ",吉米·貝斯威克在 28 號牢房主持撲克牌遊戲。 
EVICTION_HINT_DEDICANTS_1,Welche Ergebnisse erwartet die Leiterin der Harmony Foundation vom Erleuchtungsmeter?,What would the foundation’s leader expect her EnlightenMeter results to show?,¿Qué esperaba la líder de la fundación que mostraran sus resultados del Iluminómetro?,¿Qué resultados esperaría la líder de la fundación que mostrara el iluminómetro?,"En utilisant l'« Illuminationomètre », à quels résultats s'attend la dirigeante de la fondation ?",Cosa si aspettava la direttrice della fondazione dai risultati dell'Illuminometro?,財団の指導者が啓発メーターの結果に期待しているものは何だろうか？,재단 지도자는 자신의 계몽미터기가 어떤 결과를 보여줄 거라고 기대할까요?,Czego oczekiwałaby osoba stojąca na czele tej fundacji od wyników Oświecometru?,O que a líder da fundação esperaria dos resultados do iluminômetro?,"Vakfın lideri, Aydınlanma Ölçer sonuçlarının neyi ispat ettiğini düşünüyor?",基金會領導人會期望「啟示哩程」顯示什麼樣的結果？
BOARDROOM_HINT_FIGHT_2,Zwei Personen haben Souvenirs von demselben Ort dabei.,Two people are carrying souvenirs from the same location.,Hay dos personas que llevan recuerdos del mismo lugar.,Dos personas tienen objetos del mismo lugar.,Deux personnes ont sur eux des souvenirs du même endroit.,Due persone stanno trasportando i souvenir dallo stesso luogo.,2人は同じ場所で買ったお土産を持っている。,두 명은 같은 장소의 기념품을 가지고 있습니다.,Dwie osoby mają przy sobie coś z tego samego miejsca.,Duas pessoas estão carregando lembranças do mesmo lugar.,İki kişi aynı yerden edinilmiş bir hatıra eşyasına sahip.,兩個人帶著來自同一個地點的紀念品。
FINALE_HINT_CURSE_TITLE,Der Fluch im Labor,The curse in the lab,La maldición del laboratorio,La maldición del laboratorio,La malédiction au laboratoire,Il male nel laboratorio,研究所の呪い,연구소의 저주,Klątwa w laboratorium,A maldição no laboratório,Laboratuvardaki lanet,實驗室的詛咒
PRISON_HINT_IDENTITIES_1,Weshalb sind manche Häftlinge stärker zur Flucht motiviert als andere? ,Why might some prisoners be more motivated to escape than others? ,¿Por qué algunos reclusos tendrían más ganas de escapar que otros? ,¿Por qué algunos prisioneros podrían estar más motivados a escapar que otros? ,Pourquoi certains prisonniers seraient-ils plus motivés à s'évader que d'autres ? ,Perché alcuni prigionieri possono essere più motivati a scappare di altri? ,なぜ一部の囚人は他の囚人よりも脱獄への意欲が高いのだろうか？ ,왜 어떤 죄수는 다른 죄수보다 더 탈출하려는 동기가 강했을까요? ,Dlaczego niektórzy więźniowie mogą być bardziej zmotywowani do ucieczki niż inni? ,Por que alguns prisioneiros têm mais motivação para fugir do que outros? ,"Mahkûmlardan bazıları, firar etmeyi neden diğerlerinden daha fazla istiyor olabilir? ",為什麼某些囚犯相較於其他人會有更高的逃跑動機？ 
BOARDROOM_HINT_FIGHT_3,"Tim Spender wollte am 26. mit seiner Frau zu Abend essen. Er hatte nicht geplant, sie am 25. zu sehen.",Tim Spender planned to have dinner with his wife on the 26th. He didn’t plan to see her on the 25th.,Tim Spender pensaba cenar con su esposa el día 26. No tenía planeado verla el día 25.,Tim Spender pensaba cenar con su esposa el día 26. No estaba en sus planes verla el 25.,Tim Spender avait prévu de dîner avec sa femme le 26. Il n'avait pas prévu de la voir le 25.,Tim Spender aveva programmato una cena con la moglie il 26 del mese. Non aveva programmato di vederla il 25.,ティム・スペンダー氏は26日に妻と夕食を食べる予定だった。25日に彼が彼女に会う予定はなかった。,팀 스펜더는 26일에 아내와 저녁식사를 가질 계획이었습니다. 25일에는 만날 계획이 없었습니다.,Tim Spender planował zjeść kolację z żoną 26. dnia tego miesiąca. Nie planował się z nią widzieć dnia 25.,O Tim Spender planejava jantar com a esposa no dia 26. Ele não planejava vê-la no dia 25.,Tim Spender ayın 26'sında eşiyle beraber bir akşam yemeği yemeyi planlıyormuş. Eşini ayın 25'inde görmeyi planlamıyormuş.,提姆·史賓特計畫和他的太太在 26 日晚餐約會。他並無打算在 25 日見她。
EVICTION_HINT_DEDICANTS_3,"Die Harmony Foundation bewertet diejenigen, die am längsten dabei sind, mit einem höheren Empathiewert. Ein einjähriges Mitglied sollte zu Beginn ein höheres Empathieniveau haben als ein sechsmonatiges Mitglied.",The foundation gives higher empathy readings to those who have been there longest. A one-year member will have a higher starting level of empathy than a six-month member.,La fundación otorga lecturas de empatía mayores a los miembros más veteranos. Un miembro de un año tendrá un nivel de empatía inicial más alto que un miembro que solo lleve siéndolo seis meses.,La fundación les da mayores lecturas de empatía a los que estuvieron aquí por más tiempo. Un miembro de un año tendrá un nivel inicial de empatía mayor que un miembro de seis meses.,La fondation donne des résultats d'empathie plus élevés à ceux qui sont là depuis plus longtemps. Un membre présent depuis un an aura donc un niveau d'empathie initial plus élevé qu'un membre présent depuis six mois.,La fondazione offre letture di empatia più alte a chi è presente da più tempo. Un membro da un anno avrà un livello iniziale di empatia più alto rispetto a chi è membro da sei mesi.,財団は最も長く滞在した者たちに、より高い共感を与えている。メンバーになって一年程度の者は6か月のメンバーよりも共感の開始レベルが高くなっている。,재단은 오래된 회원에게 더 높은 공감 수치를 줍니다. 1년 된 회원은 6개월 된 회원보다 시작 공감도가 더 높을 겁니다.,"Fundacja daje wyższe odczyty empatii tym, którzy są tam najdłużej. Ktoś, kto jest członkiem od roku, będzie miał wyższy początkowy poziom empatii niż ktoś, kto jest tam tylko od sześciu miesięcy.",A fundação oferece leituras de empatia maiores a quem está lá há mais tempo. Um membro de um ano terá um nível de empatia inicial maior do que um membro de seis meses.,"Vakfa göre, en uzun süredir üye olanların empati değerleri en yüksek değerlere sahip. Bir yıldır üye olan birinin empati değeri, altı aydır üye olan birinin empati değerinden daha yüksek olacaktır.",基金會給那些在那裡工作時間最長的人提供更高的同理心讀數。一年會員的同理心的初始值會高於六個月會員的。
EVICTION_HINT_DEDICANTS_2,Jeder Eingeweihte ist unterschiedlich lang Teil der Bewegung. Auf der Plakette unten steht: „Jeder Tag hier bringt uns der Erleuchtung näher“.,"Each of the dedicants has been a member for a different length of time. The plaque downstairs reads, “Each day here brings us closer to enlightenment.”",Cada uno de los dedicados lleva siendo miembro un periodo de tiempo diferente. La placa del piso de abajo reza: «Cada día aquí nos acerca más a la iluminación».,Cada uno de los devotos se hizo miembro en momentos diferentes. La placa de abajo dice: «Cada día aquí nos acerca más la iluminación».,Chacun des dévots est membre depuis une durée différente. La plaque dans la pièce du bas indique : « Chaque journée passée ici nous rapproche de l'illumination ».,"Ogni dedicante è stato un membro per un diverso periodo di tempo. La placca al piano inferiore recita: ""Ogni giorno ci avvicina all'illuminazione"".",各献呈者の滞在期間は様々だ。「ここで一日を過ごすごとに、啓発へ近付くことができる」。階段下にある銘板にはこのように記されている。,각 헌신자는 서로 다른 기간에 재단 회원이었습니다. 아래에 있는 명패에는 '매일 우리는 계몽에 한 발짝 더 다가갑니다'라고 적혀 있습니다.,Każdy z oddanych jest członkiem przez inny okres czasu. Tabliczka na dole głosi: „Każdy dzień tutaj przybliża nas do oświecenia”.,Cada um dos devotos foi membro por um período diferente. A placa do andar debaixo diz: “Cada dia nos deixa mais perto da iluminação”.,"Her bir adanmışın üyelik süresi birbirinden farklı. Alt kattaki posterde ""Burada geçirdiğimiz her gün, bizi aydınlanmaya biraz daha yaklaştırır."" yazıyor.",每位侍奉人加入會員的時間點都不一樣。樓下的匾額上寫著：「在這裡的每一天，我們都離啟示更近一步」
